00001101011000110010010010100011 11111011100100001001001010000011 10001011011110011000100001110000 01001001000011001110101100101110 00010111010011111100011001101001 01110000100101010100010110111000 00111001101110110101001001101011 11010101111111000101011001010110 00111001110011011001110110001000 10101010101011101111011011110111 00101100101011111011010011011001 10111011011100010011000011111110 11011011111110010011011100010111 10010110001100100111000110111101 10011011101110100111111101110010 00001011010111100011100001100001 10010110111100101000011100110001 10111010001111111000010000011110 00000010111001011110011011001001 10111100000110010010100100111100 11111100101101100001000100100110 11101110010010110101001000110100 10011000000111000100010101110010 11100101000010110000101001011110 11010101101101111010000110000110 11011010010011101011000001000101 00001011000001100111011110110011 10000011100110101101101000010101 00001111011010000110010010010011 01101100111010011010101010000100 00101001000001001100010110100111 11000001001001111100111000010011 01100000100000
11000100101110010000010110010011 01001011101110011000010110100010 10000010001111011011010001101101 01000101001111110110000111011101 01010111010011011110101100001010 10000001001110000100101110011000 10010010011100101001101011011110 10100000110111011111101010100010 00110110111000011100110001111100 00000010101100101110110011011100 01010011000101111001010100101111 00000110000010011110011011110001 00000101110001000000001101010001 00001001100010100010001001100001 11100110111100100111110011110010 00111001111110101101000100011110 01100110110110000010111001111000 11010011011000011100101110010111 11011100011111000110110100110001 11110011011110010001011110001111 00100110110000111100010110001101 11000011101011010101101010010010 10101000011111001111101011001110 11110001111000011110000100101110 11010100011111011111110110001010 01100100101000101101000001010101 01111001111111010100000100100000 11001011111011100100110100000101 01111110001101001000000100001011 11101011010110110001101101111010 11010101010001110010100100011111 01101011000010011000000110011001 01010111011110
01110001111010101110011001110110 10110111001010100101110001010001 01010001100010110000101000100011 01000011100001110001011001101001 11010000101001100000101001110111 11101101000111100010111111010100 11101111011101010010100111000100 11100011100010010010001111000000 10001110001100110011001000100110 00011100100001110000010100000001 11000001001100011100101010000110 00111010110111010111110011010010 10110000100000111100100110001101 10100011101111011010100101010101 01100101011010100001011011110010 11011010101000101111000110101101 00100111010011000010110110011101 01110100111011110000100010111010 10000110101010110000011010000001 11101110100000001100001011010101 00111000110011010010010011101000 11101100100001010111101011011000 10010100111010010000101100111100 10110110000001101111101100111001 10011010101010101010100100101010 00010011111010010001100100101111 10011100000110001101111010011010 11011110010011111001100100000001 00111011011001011101100000001000 10010100101010111010000001100000 01011010101011010110010001101011 10111001100010100000111010001001 01001110000011
10101101101101010101010101000001 00111111001010000011100011110111 00110101000111010001001000011011 10001111100110011111100011101010 10010111111010111100100100010001 00101011101101100110010011000101 00000000111000111000100000111111 01010010100000110010010111100001 01000110110111100110111010011101 01011010010000110110100100001100 10011101000000111000011011000001 00000110110011011001010011110011 11011000101101100101001011000111 11110100100000010010100000111101 11010110011110100001100111111000 00011101111010011100010000110001 01110100111110011100010101000000 00011111110011100111010100110001 00010011010110111010010111110101 11100110000101011000000000010001 10111001110101111110001000010010 10000010010110111110111110111100 11110101010000000110001110100101 01010100010000110001110111100100 01110110100101010101001100000001 10111110010110110101010010000000 01001100110101011011111000000111 01010111111111001001110110100001 01011010101001001101100110001000 10000111100000101010000110111001 11000011010101001101001011110100 01001011010100100111101100110011 01010010011010
00110001000011110010110110001001 00001100011111011011111110010110 11010010011101100110110001101100 00101111011111001001100111101000 11000000111000100101001101000010 00010101110100010010010010000010 01011010001001101001111111011001 01110010110110101000010111000000 10100000011101110100111101110101 10010100110011101101110011100111 10001110111101111111001111100100 10000000001101111001100001010111 10001010001001011011101100000100 11110000011000100101000100111010 10000010011001111001101111111001 00111010001011110101001100000111 10001000001111010010101110110001 01010100001011010010100111000011 10000101110100010011101111110001 00101000111010000011011011010011 01101110110011010010000101011010 11011010110101001000011100101011 10100110011010010101110011100011 10101001110000001111001111101011 00000010101100110001100100000001 01100101101011110101101110001101 01101100010010101110101101100101 01001011100100011100011000010110 11010100001000000101101011111100 10100011110011111111001011101000 10000000010111101001110101100000 01000110111011100010001010000011 01001100011100
10101110000101001100111101011101 00111001101001111100101010100001 00011110110001000100101110110010 01101010011101101000101111001110 11111110111110001101001011000100 11100100111101010100110111101111 11101111110100111010001101000111 11101110111110011110111011101010 10100001001011010011011010011101 00010100111010111100010011011110 10101001111011110011111101101111 10010010110100001111011010100010 10100111010001000010101111001100 10010110110100011010000100100101 00010101110111011101111000010111 10110100111110101011110110111000 01000010000111101111000101111011 01000001001110110111110101001100 01011011010110100110010000100111 10101000111110011000000001000011 01101011000011100111110001101000 00000010000101100100100010010010 01111100101011010100101111000101 11101010101101001000111011110011 01110100100011000111010010001000 00110001000010110000011001100111 11100101010111011110110100000010 10000000111101111000111011010111 10111010111011001100111001000101 00110000111011000100111101101111 01110010011110011010110111100000 10001011000000000000111100010110 01011111100001
01011011001110111010011000010010 10110110001011011101001100011010 00100110000101010111000100101011 01111101111011010100011000100001 11001000000110100101000001000010 10011101001101001100011100011001 10000011111110001011110110001001 11110000111110101100001010101101 00001001010110100000110011111011 10010100001010000100110101001011 11010111001110101001110001101111 00101110011111001111010100011011 00111100000010000011000010001100 11010001100010101000101110010101 10101011000011001101100001000011 11011110000011000110001000100100 00010111101000010000110101111010 00111010011011101011101011101110 10000000011001110010100110111111 10011100000110011111111010000111 10100100111011101110100001110111 11011001101100001000011011011110 10101010101101110101011110000111 00100011001101100111000000110000 01011001110010111111011110001011 10000001101001001100001001101000 11011010000001100011010110010110 01010011101110110110110000001000 01011100001001111011011101011001 00110000000110010000001011000001 11010011010110100111111111011000 00111001111100011111010100101101 01100011101101
01010011111001011110100101100010 01101000111000100001010000111000 00110000111101001101000100110001 01101001011100010011100101001101 11000110001101011101100110111110 10100010100100111001001001001011 10110001000110110010110100010111 01000000010110111011001010011110 00000111101010111010011101101110 10111110010100100011111000001111 11010111101010011101110001111110 10110010011011101111101101101110 11100100010011110110001110010010 10000110100010011110111010111000 00000000010011001101001001010101 00001101111000101110011000101101 00101010001010001110010001000111 00010110111100001110011010100011 10001000010010100110111101110111 11101011110110111000000011111010 11110000001000101001010001000100 00011111000101110110101111010000 01111000000011011001011011011010 01101101001110111100111100101001 10100101110011011110100001001110 11011011101010110010011101101111 10111011000001110101110010000101 11001101010110111011010101110001 00000101011111101011100100111111 00101011100011010000000101001111 00101010001011000111111101100110 00110111111100100100101101111111 01010000110001
01111101001101001110011001010001 00111101100011110010010110011111 01100100011111111001111100101000 11100010001011100101100001011100 00011001101111010001101110101100 10101111111100101011001010101111 00101100101011101010100001111011 00110100000010110010111000111011 01011011111001000011110000011001 00110010001110110110010011001010 11101011000010110001110011110100 10011000011110111111001100011101 11110000100011000011001001110010 01111110000000100101110011011000 00000001111011101011110011001100 11010001100010000001011101010000 01011101011001000010101101011001 00010101000011110101101101010101 10110110101010010001101110110010 01110001111011110010000000110111 10001000100011000101100101110000 00000100111000001011111111011111 01100111101011000111010100101101 01111011000000000000100111110011 10001000011111111100110010111100 11111110100111100010001000101011 00001001001111000111001100101111 10101000000100000111111110101001 00111110110011000111000011110111 11100101111110001100010110111111 10111000100101111000110101000110 01011101010110101111000010000100 01011111011010
00010011011111011000110011110010 00100001001111000001010111101100 00010101101000111001000011100110 01100000101100110011001100000100 10111010100001010000000101000100 11011110100101011011010100100010 01100110110011101100010011010101 01100110110110000101010110010110 10000100001101110000001000100100 10100011100010110110110110110110 00101111011111000010000111000010 10100011100111010100101001100101 10111101000111010001011001101001 10000001101001010110011111011001 00011100111010010101000011111101 11100000111010000110011100010110 01001011011001000110110000110001 00110000000101001001011011000101 10001010101101110100001000001010 00101100100010110000001011100001 11110110100000010101011111001000 11110110011001011011011000111010 10000001010001110111011101010111 00111110111011101100110111010100 01101010000101000011001001010110 00100010000011100101110000111101 01001000011110010010111001001111 11000100110001110101110011011101 10001000110101010010001000101011 10010010100100000000101111111100 00000101101100110010001101011000 11010001000111000010011101100101 01000100000111
10001010000010100101100100110011 01101010111010110000111011101010 00010011000100010101000111111000 10010110101111001000100011001000 00100001110001000111001111110111 00001101000101011010111011000011 01110011110001001111100101001100 01101101101010111110001111000101 01110100100000111011100110011111 11110111100011111111001100110000 00100000101000000011001010110001 01010100110111101110101011000111 11011001011000100100101000001010 00010100101000101011110110100101 01000111101100110111110110011001 00001010010100001001111001011011 10100000011111011111001000100110 10111110100100111001010011011100 11110111100001011110001101110101 01010110000000000110111010100010 10011100111000100101010011101011 00010001000100101111110101010011 11110010100111011100010000110010 01111010101010001110001000100000 00010011111001111010101100010111 00011110010111111011010100101000 01001100110100001000010001011110 00101100100110000010110000110010 01001011010000010011011100100000 01100001011001010010101111111110 01110001111010111111010100010100 00010101000010000011100110111000 01001101111010
01011000001001001111101000101000 01101101110001001011101101010111 10001010011000010100000100110100 01101111010011101010111001111111 11110110001000111101100111100011 11111101110110010110000000011011 11000011011110110100100101000110 00010001001111011111110101011000 10001101100100111000010100010000 01000100011100110001010100000110 00000101101111100101101101110011 00110100000010001011111110011101 01100001010101010111000101011000 11011011101111011111110110011010 11110000010010001101101101111011 01000101100110000011010000011100 01110010010010111010101001010101 00011111110111111110101111100001 00101110110011001001001010100110 10111101110101110000110011100010 11011011001011110100101101011100 01101010101010001011110110101100 00101100111111000101100011101010 11111010011100011011111101011011 11100011110010111000110011000011 01101110001101100100100000000011 01110011001111110000001010001000 01100001100100001001000000100001 11100110101100000110000110110010 10110110100111110001001101011010 11110101101100101000111100110101 11100111110111011101011100111010 01010101011110
11011010110000110101111000110001 01011001110111011100100000101000 00110000000001111110000100011100 00001001001000011000111101011011 01011100101110111100101110010001 00110010011100101111001000000101 00011111011000100111011110111001 01110001101000000000000010101110 01111101010010001000111011100111 01011111011101110010001000010001 11011000111010001110010000111110 10010000010110101110011000110101 01101110000101001111100010110011 10110011011000001100110101011101 00101010111010000111101111111000 01010100110101010100000011110001 00000010111001000011111100010110 11100000111001100011001000110101 00010110000001100001010100101101 01101110100110111111001001011001 11000000010101110000000110100011 10111000101000000110111010011010 11000010110111110000001010101101 11110010100111110011111101101010 01010010110000011000000100011000 01011101101011000001010100011010 01011101110001001010010011111011 00110101100110001100100100111111 01110000111000001110100001011110 10000001011101101101010110011011 00100001011000100110000101011110 11101001110110000101111010011010 01001011110011
00011001000110111001110111011001 00100010111010011100010110001100 10111101111010111001110100001011 11110001100111010111100010100111 01010111111011101110001011011101 11010001011100110100101011000010 11001100001011011010111011111101 00111000111001000011010000101101 01100011110000111011011110101100 00110100000111111100010110000111 10001000010111100101110011000011 10011011101100001001011011010000 11011100101110000010010100101000 10011011010101000110110000101110 00110100111011000000111001100110 00110000011111010011101001110100 11111100001110101001010111100000 11100111010000001111110110110010 11100010100011111101110001011010 11110101011001111111110111000001 10001000000111111111011100110111 10011101000010000010110101100000 01000111101001110010010111111000 10011001110000110111001100000000 11101011101100110111110111100100 00111101111111001100101100111110 01110011101000100000001100011001 00001010100001000100111011010100 10101110110001111010001100111001 01001101000001001100011001110100 10000000001001100111110000011100 00010000110001010110110111001111 01001110000111
10011011111000101101011100011011 01000011111010100001000000001010 10111110000001110110000100110110 01001101100100011110111001100110 00100010000101010101111001100010 01101011011001110001001100010101 10001010101101001010011011101101 01100100110010101101000010100000 01000110000001000100011100001101 10000100010110010101110010110001 10001011011001100111011010111000 10001000001101101011001111110100 00011100111010111011110101010100 01000101000110101000100000011111 00111011000101011000101111100110 00110101011000101101101111010000 10001100011111010011110000011100 00101101110110011001000111010101 00001011000000000101111000110001 10000000100000100000100100001110 10001101010110001110101010010111 10111010100001011101000110101111 00001101111110100111011011011000 10011011111111011110011001110111 00001010111001011011100001001110 00011000011010110011100100110001 01100001111101011000011100100010 10100011100101101011111010010011 01001101111010111110011100011110 00110101100011100101011000101110 10111110011001110110001101110100 11110011110101101010011000110101 01001110100111
00111011001011101000011110100100 01010110100001000001010011011011 11010100010011100100100001111001 10101000000011111000011010111111 11000101100001011010010001001110 11011011010010001110001011101010 01111100001100110001100000001110 01010101101110101001111110101110 00001101101101010101101101010011 11110000000110001111100100010101 11011011011011110011100111011110 00011111111000010100011000001111 11101100000110000001010010000011 01010101100110111010110111101001 01010000010110010110010000010010 01110101010111101110000001001100 01000100001011001100111111100001 01111111001001010000111111011101 00001010010011100000110001111101 10001000110001001001000100001111 00001001101100000001010001111001 10110101110100111111101001111100 00010101100001110100110011010110 01000110101010001111100101101101 01110110110110110000000101001101 10011110011011100001101111101111 11010110010000110101111111110010 01010000101011100111101010111000 00010000000001000010000100010010 00010010001010101001101101001011 11100100100100111110101001111000 00111110111101000110001000110111 01001111101100
10001000011000001100111100101011 01010100100100111110010011111100 01111111111001111110011110000110 01101110110001010011101101000101 00011101011010010110110000111111 10000011111110101111110110010000 11101101101100100100001101011110 01101010011010110001010110010100 00010011000010011110100101011000 00101000101110000111001100001101 10110001001100010101111000001001 00110000001100111111001101011010 11110001011010000101101101010101 00101011110000011101011110111001 00011001011111000010000101000000 11100101100001010011110101000011 11000111110101001001111011110001 00110101111000010010001011111101 10110001101101001101011110011000 01000010011100011111011100010001 11101100000110010111111101101001 00100111001110101111010110110100 01001110101011000100000100010011 11010110111101111100010000001010 11000001000100001011110010010011 01100010000011100010100100011000 01101010100111101001111101100111 11111010001011110001100011100011 01001111101111000011111111110000 10101101110001010100100001111100 01101010110101011111101100010000 01010010111101100110000001000000 01011001010000
00010000001001101110011101111001 10100000111111000101000010010110 10000001101000000111000010001101 10101110100100100101011110111111 00111011001000100001110101111000 01010011101010100001100000101101 10100000111100000111111110101101 00001001011001111010000101011001 01000110011000011101111000111110 00110110011011000100001010111011 10001001001010101101110000011100 11100101000111000001010110011011 00010010010100011111100010101100 10110001000100111011111011011100 00111111101101000011100111101000 01000001010011010011111110111010 10000001110111111101111010001011 11010100111101010100011000110101 11101001010110111001100110000001 11010011001011011011110011100011 01010000111000001010010100001110 11001101111000110100110111001100 01101001001110101000011010101100 00101000001111110101010000110001 01111000111110100101000000111011 11110110110000110010111000000000 10000111010110010111110011001100 01100010111100111000011010110101 10110101011111110001001111001110 00101011100001111000010011101110 01000101001101001110001100000111 11001100110110001001101001101110 01011000110001
00100010110011110010101110001100 01001010001001001111001111010111 01000110111001000001110100101001 00101000111001011110001110101100 11010001111110111011110011110110 11101110100001011001011110000101 00101010001111100101100001101010 01010011001001000010110101111101 10100001100011011110011011110001 01100001001110010001011010001010 01101101011010101010001010001001 01011101100011111100100011101110 11001110111100110010001001100111 11101101111110001011101000010101 11101110101111110110011000001000 11010000001010010011110101011100 10010001000011000101101100101101 00000001001110110001001001100111 00111010011010111010010110101010 00011100110011011110111110001010 00110010111100000001011100001010 00010001101000110010000111101010 01101111010111011000100000101010 01111010000011111010100101111011 00100101000101101111010111111011 11000101110001111111000111100001 10001001111101111100000001110011 10000101110010011101000010011111 11000101001101111001111000000000 10001010110110101100000100001100 00101000000100110011100101111111 00011010000101011001110011111011 01010111001110
11110001010000011101111010010110 01011010110010111010011111101010 00001010110001011100101011011111 00010100110000100101101100111110 01111101000110001010110100111110 10000001010000001101101100110000 10001010011111000101111110011000 10111100001010000100001100111100 00110001110101111101010011001111 10111010011111000011101111001110 01000010100000001110010011001100 11011000100001110011011011000010 10101101011010111110100001000010 10001101010100010001100100101010 00100010011010011111100000011110 00110110011000111001101011000000 00001100111110011010000010110011 01001100110001010110100010111000 01011100111100101100100111011100 10101111001011100100000000100011 00100111101010101111101110000001 00001001001100001010110010111010 11010010100011011100000001000011 00010010111100001000100111001101 10111010100101110010101110101000 10101010110101001001011000010010 11110000111100111110101110101010 01000110101000010001110100110100 00111011100001100000010000111000 01111010011110111101001010110011 01000101010110000000101110101010 01001101100100110110110011011111 01010101100111
11001101011101100100011010111000 01000010110100101010111100101011 01001101001101111101011101100010 11010111000101000100100100000000 01100000111010101010100100010011 10101110110110011111011001001010 11100000101010010001011101010010 11100101100001011011000100111110 11111010110000000000110010001000 10111101011110101111110111000001 01001111101111101001101010111010 10000110000000110111001111011001 00111110101101000110100000111000 01101011010100000100001111101000 00010001100111000011111010000010 10011001011100101101110110011111 11110101110101010111010100100101 11001111001001000010010110010111 10110001111001011000000001111000 00110011110010000111110100110101 01000000100100101011010001100101 00110001101100000010111001000011 11010001101111001101001000010011 11110000001011110000010011100110 00010010011010110001111010001011 11110101110100010010110111011111 00011111100100110000100001010101 11111011010101101000110011011100 00101000011100100100101110011110 00001101101101010000000101111011 00010011000111100000101101011101 10010100000000001101111110001100 01010010001100
11000111000001010011011011100111 00101111010111001101011111101010 10001001101111010010111101001111 10110000011101010100001101010000 01110110101100011111110111011100 10110101011111010001100010000010 00001010101110001000000110110101 00010000100111010101110101100100 01011101001011001101001111110000 00011101000010000000111000101000 11110001100010011010001110011001 01110100100000011000101000010110 01000000110111010101111111101010 10100111010110111001100001111010 10101010010100011100010001110101 01100000111101011100011101000100 10011010001001001111101101000100 10011001010011101000110100000011 11110110111000011011010011000000 11000111111100001110101001110001 01111101101000110100100011001100 00111001100011011101111011011001 01101101111011111110010111100100 10110110110000110110010011011001 11011110000101110011100011111110 11010111000101000110011110001100 10011010011001010000110111110110 10011010001010100010111001010111 11100000100100000101011100011111 11011010111100111011000001110010 00101100111001001000011000000010 01111000100111010001101111101111 01011010110100
00111111001101100011111100100110 10101101110101101010110111001100 00110000011001101111111001111101 11001001000001100010010100010010 01001001111100100101110011001110 10010110011100111100100110101110 11110010000001011011001101111101 10101111101111011010011010001110 00000011111011010010011110101001 11010000000000111110101110011011 11111010000101101011000111011010 00010110110111101100011010100011 00111101001100100000111101101010 10111110010000001001101011011001 01100001001001010100100111110100 00110100101000111110101111001001 10110010000101100101101111111010 11001001101101110010011001001001 01101000001100111001010100000101 11100000101000111001101110010101 01100111101111000101001001000111 10000101111000001010001100110111 01011001000111011011011010111100 00001001110110001001001011101000 01111011101001101010110011000110 01101010010111101000011111100111 10011101110000110011110110101011 11100010010000001000111011011001 00010000111000110010111000000000 10000100111100100010101100111110 11101011101010111101101101101011 00001011111101100011010010110010 01011100001100
01111101100111110011101001001110 00011010001000111100000010101111 00110000010001010001011000111101 11110100110100000011010101100101 10010011111100100011011111110001 11000001000000101111001000110100 00001011010100101111011110011010 11001010101110100000110000000011 01111100001001100010111101100111 11110110010111111110110110011001 01010001111010011010000000010000 00010000000111100101010101010010 10010101100110101111000110000110 10000010000110010000001010101001 10010111010101100101110000110010 00010110111001110010011111011111 01001011011110010010110011100100 11100001111110100001011001101010 10100111001011011011100111100011 01100001100110001000111110100001 01000001110101110110010001000000 00101101000110101001101100011001 10000100011100100011101110101101 00110110100111101100010010101111 01000010110111010011011000010100 01110110110011110101111101000000 00111010010101001111100110111100 11110110000010100000000010111100 10011111101010100100001110100111 00011001010111100001001001110110 01111111101101101110001011100000 11111001110010100011101000011010 01100010010001
11011001010001101100010110100000 01110011001100100010101111010110 01001101111011111110111100111100 00010001111001111100011101001000 11010100000100100001111100010110 10110001110001000010111001001011 10001111000011010010011100011000 00110011101001100010110111101100 11011011010110000111010010100001 01001000101001110101011010101110 01110111011000110111101110000110 10111010001000001010011000101010 11000100110101010010000110111011 01010111010011001010011010100111 01010010000101010001100110010001 11100011100101101110001100110000 01111111011101000001111110101111 01001101100001111010011101110100 01111110000011100010000001010101 11110100110000101001011011100111 00101110111111010001000001101010 10001010000101100011001010010010 10011001010010010110001101100110 11100011100011000111001011010110 10001101110100010100110100001001 01010111001010011000100010000011 10100010111111001010000010110011 10110010000110011010011111111010 00010100001010100010001000111001 01110011000000110000100110101111 01111100110010100001111010011100 01001110100101100111110110010110 01010100001111
